date,year,month,vehicle_type,sales_volume,avg_price,ad_expenditure_k,gdp,unemployment,recession,dayofyear
2013-10-24,2013,10,Hatchback,95,18685.44,4.76,27901.82,5.76,0,297
2013-10-25,2013,10,SUV,142,35321.96,7.99,27967.41,5.62,0,298
2013-10-26,2013,10,SUV,134,33917.78,7.26,27619.86,6.02,0,299
2013-10-27,2013,10,SUV,131,34442.68,7.31,27962.65,6.34,0,300
2013-10-28,2013,10,SUV,124,35020.88,7.71,27475.67,6.34,0,301
2013-10-29,2013,10,Sedan,95,25683.96,5.54,27843.4,5.47,0,302
2013-10-30,2013,10,Truck,105,40670.83,5.06,28123.36,5.61,0,303
2013-10-31,2013,10,Sedan,98,24519.81,5.55,27624.57,5.94,0,304
2013-11-01,2013,11,Sedan,102,25114.88,5.64,28010.71,6.23,0,305
2013-11-02,2013,11,SUV,137,33414.38,6.64,27829.42,6.61,0,306
2013-11-03,2013,11,Hatchback,98,17680.01,5.21,27720.16,6.19,0,307
2013-11-04,2013,11,SUV,136,34006.72,7.32,27999.73,5.84,0,308
2013-11-05,2013,11,Sedan,105,24603.05,5.21,27685.27,6.04,0,309
2013-11-06,2013,11,Hatchback,104,18256.29,4.97,27738.49,6.09,0,310
2013-11-07,2013,11,SUV,141,33790.89,6.98,27601.3,6.62,0,311
2013-11-08,2013,11,Truck,118,39743.56,6.9,27760.01,5.73,0,312
2013-11-09,2013,11,Truck,121,40566.86,6.4,28092.89,5.61,0,313
2013-11-10,2013,11,SUV,141,32275.22,7.79,27798.72,6.58,0,314
2013-11-11,2013,11,SUV,139,34915.44,7.23,27704.9,6.06,0,315
2013-11-12,2013,11,Hatchback,92,18257.58,5.62,27790.2,5.89,0,316
2013-11-13,2013,11,Sedan,113,25093.28,5.62,27721.88,5.57,0,317
2013-11-14,2013,11,SUV,140,32590.04,6.63,28031.77,5.97,0,318
2013-11-15,2013,11,SUV,133,33295.56,6.81,28012.45,5.73,0,319
2013-11-16,2013,11,Truck,110,40180.3,5.77,27775.43,5.51,0,320
2013-11-17,2013,11,Sedan,103,25182.49,5.55,28004.01,6.93,0,321
2013-11-18,2013,11,Hatchback,99,17977.39,5.38,27776.09,5.29,0,322
2013-11-19,2013,11,Hatchback,91,17979.66,4.61,27727.87,6.69,0,323
2013-11-20,2013,11,SUV,134,33125.89,7.92,28026.25,6.28,0,324
2013-11-21,2013,11,Sedan,109,24959.04,4.88,27808.24,5.93,0,325
2013-11-22,2013,11,EV,63,43521.63,3.89,27910.2,7.24,0,326
2013-11-23,2013,11,SUV,150,34195.33,7.32,27766.35,6.25,0,327
2013-11-24,2013,11,Hatchback,99,18333.14,4.22,27940.23,6.4,0,328
2013-11-25,2013,11,Sedan,117,24369.21,6.11,27585.03,5.51,0,329
2013-11-26,2013,11,SUV,146,34005.33,7.53,27908.66,6.06,0,330
2013-11-27,2013,11,SUV,146,33923.92,6.16,27951.28,6.62,0,331
2013-11-28,2013,11,Sedan,117,24367.47,4.72,27966.18,6.11,0,332
2013-11-29,2013,11,Sedan,114,24987.81,5.86,27780.91,5.15,0,333
2013-11-30,2013,11,Truck,129,38525.94,5.34,27976.6,6.66,0,334
2013-12-01,2013,12,Sedan,101,24750.29,5.54,27826.26,5.72,0,335
2013-12-02,2013,12,Sedan,116,25231.41,6.03,27625.57,5.68,0,336
2013-12-03,2013,12,SUV,154,33498.14,6.86,27864.21,6.43,0,337
2013-12-04,2013,12,Hatchback,106,17969.52,5.11,27159.89,7.03,0,338
2013-12-05,2013,12,Sedan,115,25903.81,5.09,28266.42,6.47,0,339
2013-12-06,2013,12,Hatchback,108,17775.72,4.13,27563.91,6.64,0,340
2013-12-07,2013,12,Sedan,107,24820.56,5.82,27807.73,6.4,0,341
2013-12-08,2013,12,Sedan,123,24783.4,5.2,27954.16,6.24,0,342
2013-12-09,2013,12,Sedan,115,24990.35,5.86,27721.6,6.67,0,343
2013-12-10,2013,12,Truck,125,38016.38,5.22,27850.37,5.83,0,344
2013-12-11,2013,12,Sedan,115,24470.65,5.67,27790.29,6.54,0,345
2013-12-12,2013,12,Sedan,117,25245.07,4.49,27283.65,5.31,0,346
2013-12-13,2013,12,SUV,153,32088.94,7.14,27729.08,6.17,0,347
2013-12-14,2013,12,Truck,128,39575.71,5.31,27825.89,6.85,0,348
2013-12-15,2013,12,Sedan,109,24801.31,5.48,27941.88,6.84,0,349
2013-12-16,2013,12,SUV,155,33173.83,6.58,27955.54,6.4,0,350
2013-12-17,2013,12,Sedan,128,24548.02,5.39,27507.72,6.41,0,351
2013-12-18,2013,12,SUV,157,34307.0,8.54,27883.96,6.3,0,352
2013-12-19,2013,12,Hatchback,107,17986.47,5.44,27530.28,6.13,0,353
2013-12-20,2013,12,Hatchback,102,17914.2,5.2,27651.5,5.97,0,354
2013-12-21,2013,12,SUV,162,34946.01,6.81,27686.4,6.72,0,355
2013-12-22,2013,12,SUV,156,34159.74,7.03,27737.69,5.75,0,356
2013-12-23,2013,12,Sedan,129,24580.5,5.34,27870.98,6.83,0,357
2013-12-24,2013,12,SUV,156,35200.99,7.25,27778.81,6.14,0,358
2013-12-25,2013,12,Sedan,117,25237.68,6.17,27728.36,6.19,0,359
2013-12-26,2013,12,Hatchback,118,18340.16,5.16,27667.14,5.64,0,360
2013-12-27,2013,12,EV,76,42365.79,2.84,28012.16,6.78,0,361
2013-12-28,2013,12,EV,75,44122.75,3.37,28100.0,5.78,0,362
2013-12-29,2013,12,Truck,138,39002.59,5.27,27612.4,6.0,0,363
2013-12-30,2013,12,Hatchback,115,17487.03,5.18,28054.67,5.77,0,364
2013-12-31,2013,12,Hatchback,124,17698.82,4.63,27737.4,6.01,0,365
2014-01-01,2014,1,Sedan,114,24802.3,6.54,28445.39,5.8,0,1
2014-01-02,2014,1,Hatchback,115,18102.12,4.66,28289.36,6.44,0,2
2014-01-03,2014,1,SUV,158,33565.49,6.36,28235.27,6.65,0,3
2014-01-04,2014,1,SUV,175,34346.93,6.67,27983.78,6.27,0,4
2014-01-05,2014,1,Hatchback,117,17847.45,4.32,28433.53,6.24,0,5
2014-01-06,2014,1,Sedan,135,24935.57,5.51,28290.03,6.62,0,6
2014-01-07,2014,1,SUV,173,33886.67,8.1,28464.63,6.26,0,7
2014-01-08,2014,1,Truck,148,40210.55,6.18,28401.92,6.87,0,8
2014-01-09,2014,1,Sedan,131,25858.48,5.68,28386.68,6.52,0,9
2014-01-10,2014,1,SUV,171,34367.65,6.57,28765.35,6.32,0,10
2014-01-11,2014,1,Truck,140,40506.14,5.39,28944.09,5.47,0,11
2014-01-12,2014,1,Hatchback,123,17944.93,5.22,28309.21,7.0,0,12
2014-01-13,2014,1,SUV,169,34011.75,7.36,28502.82,5.33,0,13
2014-01-14,2014,1,Sedan,138,25313.94,5.3,28117.24,6.45,0,14
2014-01-15,2014,1,SUV,187,34991.88,7.82,28321.38,6.25,0,15
2014-01-16,2014,1,Truck,148,40420.09,6.81,28389.73,6.61,0,16
2014-01-17,2014,1,Hatchback,119,18140.37,5.18,28379.09,5.36,0,17
2014-01-18,2014,1,SUV,180,34588.19,5.65,28641.56,5.62,0,18
2014-01-19,2014,1,Sedan,144,25131.01,4.95,28256.97,6.51,0,19
2014-01-20,2014,1,Sedan,129,25337.27,5.14,28684.16,5.68,0,20
2014-01-21,2014,1,EV,65,43588.69,3.58,28318.32,6.06,0,21
2014-01-22,2014,1,SUV,185,34459.07,6.8,28810.35,6.21,0,22
2014-01-23,2014,1,Hatchback,110,18443.64,4.07,28499.61,5.81,0,23
2014-01-24,2014,1,Sedan,145,24258.87,6.0,28672.72,5.56,0,24
2014-01-25,2014,1,Hatchback,122,18488.69,6.11,28578.18,7.4,0,25
2014-01-26,2014,1,Truck,154,39446.63,5.73,28429.42,5.91,0,26
2014-01-27,2014,1,Hatchback,111,18632.78,4.99,28415.68,5.82,0,27
2014-01-28,2014,1,Sedan,146,25782.59,5.7,28229.26,7.08,0,28
2014-01-29,2014,1,Hatchback,128,17599.12,4.24,28301.27,6.65,0,29
2014-01-30,2014,1,Hatchback,132,18188.76,6.12,28406.8,6.16,0,30
2014-01-31,2014,1,SUV,189,34693.1,6.41,28169.41,5.36,0,31
2014-02-01,2014,2,Truck,150,38968.25,6.7,28578.2,6.95,0,32
2014-02-02,2014,2,Hatchback,118,18010.7,5.76,28412.58,7.11,0,33
2014-02-03,2014,2,Truck,159,40357.92,5.0,27989.15,6.33,0,34
2014-02-04,2014,2,Hatchback,133,17736.96,5.13,28539.06,6.37,0,35
2014-02-05,2014,2,Sedan,147,25497.45,5.81,28633.17,5.94,0,36
2014-02-06,2014,2,SUV,178,33472.87,6.75,28333.14,5.74,0,37
2014-02-07,2014,2,Sedan,140,25043.28,5.23,28375.75,6.4,0,38
2014-02-08,2014,2,Truck,154,39377.69,6.67,28655.26,5.94,0,39
2014-02-09,2014,2,Hatchback,125,18173.63,4.23,28302.33,6.74,0,40
2014-02-10,2014,2,Hatchback,120,17912.74,4.12,28572.54,6.34,0,41
2014-02-11,2014,2,SUV,194,32987.85,7.82,28327.83,5.97,0,42
2014-02-12,2014,2,Sedan,153,25533.54,5.16,28254.97,6.02,0,43
2014-02-13,2014,2,Hatchback,135,18410.71,3.66,28023.61,5.12,0,44
2014-02-14,2014,2,SUV,182,35355.72,7.13,28443.34,5.66,0,45
2014-02-15,2014,2,Sedan,145,25974.06,5.73,27993.65,5.99,0,46
2014-02-16,2014,2,Hatchback,133,17466.56,5.87,28232.9,5.53,0,47
2014-02-17,2014,2,Sedan,150,25337.33,4.78,28103.88,5.1,0,48
2014-02-18,2014,2,SUV,188,34551.49,6.66,28594.74,6.53,0,49
2014-02-19,2014,2,SUV,189,35109.02,6.46,28357.33,6.08,0,50
2014-02-20,2014,2,Sedan,148,25521.95,5.72,28471.79,5.92,0,51
2014-02-21,2014,2,EV,88,45467.41,3.75,28591.31,6.4,0,52
2014-02-22,2014,2,Sedan,145,24448.68,4.88,28411.67,6.06,0,53
2014-02-23,2014,2,Sedan,150,25594.95,5.05,28316.41,6.65,0,54
2014-02-24,2014,2,Sedan,148,25613.73,5.55,27971.56,5.78,0,55
2014-02-25,2014,2,Hatchback,129,18729.82,4.76,28492.04,6.3,0,56
2014-02-26,2014,2,SUV,204,34662.18,8.4,28540.45,6.27,0,57
2014-02-27,2014,2,Hatchback,129,18073.96,4.88,28487.61,6.19,0,58
2014-02-28,2014,2,Sedan,147,24286.8,4.85,28714.24,5.57,0,59
2014-03-01,2014,3,Sedan,146,24281.64,5.02,28535.36,5.98,0,60
2014-03-02,2014,3,SUV,197,33963.61,6.84,28398.21,5.59,0,61
2014-03-03,2014,3,Truck,165,39685.02,5.4,28816.01,6.22,0,62
2014-03-04,2014,3,Truck,171,39843.54,5.57,28439.84,5.85,0,63
2014-03-05,2014,3,Sedan,152,25596.35,4.87,28543.7,6.51,0,64
2014-03-06,2014,3,SUV,198,34486.52,7.63,28520.7,6.23,0,65
2014-03-07,2014,3,Truck,161,39728.71,6.56,28526.45,6.7,0,66
2014-03-08,2014,3,SUV,201,35542.3,7.08,28301.22,6.37,0,67
2014-03-09,2014,3,Truck,167,39773.4,5.78,28428.31,6.6,0,68
2014-03-10,2014,3,Sedan,152,24383.35,5.99,28309.31,5.96,0,69
2014-03-11,2014,3,Truck,171,39810.38,5.51,28304.09,6.25,0,70
2014-03-12,2014,3,Hatchback,137,18006.48,5.08,28383.35,6.27,0,71
2014-03-13,2014,3,Truck,153,40580.91,5.68,28497.31,5.6,0,72
2014-03-14,2014,3,Hatchback,130,18220.13,4.78,28569.29,6.04,0,73
2014-03-15,2014,3,SUV,192,33548.6,7.48,28337.58,6.77,0,74
2014-03-16,2014,3,Truck,156,40186.98,6.0,28141.72,5.37,0,75
2014-03-17,2014,3,Sedan,157,25191.97,5.44,28569.96,5.91,0,76
2014-03-18,2014,3,SUV,196,34053.86,8.11,28149.11,5.22,0,77
2014-03-19,2014,3,Hatchback,132,18203.24,4.16,28419.93,6.04,0,78
2014-03-20,2014,3,Hatchback,143,19158.62,4.36,28027.45,6.49,0,79
2014-03-21,2014,3,Truck,169,38882.77,6.26,28742.9,5.76,0,80
2014-03-22,2014,3,Sedan,148,24980.39,5.44,28693.51,5.85,0,81
2014-03-23,2014,3,Hatchback,139,18272.95,5.98,28758.62,7.18,0,82
2014-03-24,2014,3,Hatchback,139,18343.94,5.18,28477.86,5.84,0,83
2014-03-25,2014,3,Sedan,148,25616.87,6.15,29036.69,6.41,0,84
2014-03-26,2014,3,SUV,194,34092.27,8.23,28546.59,5.53,0,85
2014-03-27,2014,3,Sedan,149,25377.19,5.11,28277.75,5.26,0,86
2014-03-28,2014,3,SUV,208,33726.03,7.03,28304.14,6.09,0,87
2014-03-29,2014,3,EV,86,44505.77,2.43,28500.82,6.34,0,88
2014-03-30,2014,3,Hatchback,146,18104.55,4.55,28471.11,5.85,0,89
2014-03-31,2014,3,Hatchback,131,17894.6,4.45,28417.06,6.1,0,90
2014-04-01,2014,4,EV,95,42277.96,2.6,28188.77,6.58,0,91
2014-04-02,2014,4,SUV,207,34773.15,7.93,28481.26,7.1,0,92
2014-04-03,2014,4,Truck,177,39400.14,5.66,28361.52,6.18,0,93
2014-04-04,2014,4,SUV,200,34130.01,6.72,28320.79,6.81,0,94
2014-04-05,2014,4,Truck,165,41105.48,6.31,28527.83,6.66,0,95
2014-04-06,2014,4,Sedan,156,24543.18,6.82,28260.38,6.39,0,96
2014-04-07,2014,4,Truck,175,39612.62,6.61,28442.57,6.45,0,97
2014-04-08,2014,4,Sedan,151,24913.0,6.16,28340.88,6.41,0,98
2014-04-09,2014,4,SUV,203,34418.11,7.39,28585.26,5.96,0,99
2014-04-10,2014,4,Hatchback,140,18015.86,4.55,28023.88,5.94,0,100
2014-04-11,2014,4,SUV,195,33355.72,7.18,28384.0,6.07,0,101
2014-04-12,2014,4,Hatchback,130,17996.94,4.99,28288.23,6.18,0,102
2014-04-13,2014,4,SUV,187,34581.36,7.7,28321.46,6.21,0,103
2014-04-14,2014,4,Hatchback,138,18165.91,4.7,28593.26,5.81,0,104
2014-04-15,2014,4,Sedan,150,25413.34,5.95,28142.26,5.48,0,105
2014-04-16,2014,4,Sedan,160,25523.4,5.38,28229.14,5.59,0,106
2014-04-17,2014,4,Sedan,159,24763.41,5.36,28409.39,7.11,0,107
2014-04-18,2014,4,SUV,195,33408.86,6.5,28652.8,6.46,0,108
2014-04-19,2014,4,Sedan,142,24652.32,5.69,28470.43,6.37,0,109
2014-04-20,2014,4,SUV,192,33532.48,7.15,28246.45,6.74,0,110
2014-04-21,2014,4,SUV,199,35144.18,6.88,28116.99,6.73,0,111
2014-04-22,2014,4,Sedan,152,24757.1,5.78,28562.73,5.82,0,112
2014-04-23,2014,4,Hatchback,140,17937.43,4.95,28290.67,6.82,0,113
2014-04-24,2014,4,Truck,169,40004.87,4.99,27965.38,6.1,0,114
2014-04-25,2014,4,Sedan,162,25163.42,5.09,28316.54,6.3,0,115
2014-04-26,2014,4,Hatchback,143,18593.23,5.27,28587.78,5.07,0,116
2014-04-27,2014,4,Hatchback,129,17802.29,4.95,28110.54,5.73,0,117
2014-04-28,2014,4,SUV,189,33867.46,7.61,28154.92,6.6,0,118
2014-04-29,2014,4,Hatchback,132,17836.46,5.17,28339.28,6.43,0,119
2014-04-30,2014,4,SUV,195,34779.28,7.24,28304.09,6.08,0,120
2014-05-01,2014,5,SUV,190,34626.11,8.27,28661.66,5.71,0,121
2014-05-02,2014,5,Sedan,151,25690.95,5.11,28575.62,5.71,0,122
2014-05-03,2014,5,Hatchback,132,17523.15,4.5,28348.5,6.91,0,123
2014-05-04,2014,5,Hatchback,128,17714.56,5.52,28307.91,6.03,0,124
2014-05-05,2014,5,Sedan,142,24344.35,4.98,28523.2,4.95,0,125
2014-05-06,2014,5,SUV,198,32958.62,6.92,28632.77,5.66,0,126
2014-05-07,2014,5,EV,92,43602.36,3.21,28304.59,6.39,0,127
2014-05-08,2014,5,SUV,188,32671.99,6.44,28369.23,6.24,0,128
2014-05-09,2014,5,SUV,184,34150.86,6.54,28293.1,5.84,0,129
2014-05-10,2014,5,Truck,165,38988.46,6.63,28126.54,5.34,0,130
2014-05-11,2014,5,Hatchback,131,18266.55,4.37,28578.62,7.06,0,131
2014-05-12,2014,5,Hatchback,134,17468.4,4.73,28260.8,5.77,0,132
2014-05-13,2014,5,Hatchback,128,17709.24,4.71,28191.66,6.59,0,133
2014-05-14,2014,5,Truck,164,40679.48,5.55,28453.96,6.74,0,134
2014-05-15,2014,5,SUV,178,33727.57,7.83,28209.39,5.97,0,135
2014-05-16,2014,5,SUV,186,33482.82,6.09,28311.83,6.06,0,136
2014-05-17,2014,5,SUV,196,33398.55,6.63,28542.7,5.99,0,137
2014-05-18,2014,5,EV,82,42635.64,3.46,28472.59,5.63,0,138
2014-05-19,2014,5,Hatchback,139,17268.25,5.14,27880.35,6.72,0,139
2014-05-20,2014,5,Sedan,145,25037.54,5.78,28286.97,6.15,0,140
2014-05-21,2014,5,Truck,150,40306.42,6.46,28473.49,6.35,0,141
2014-05-22,2014,5,SUV,195,34135.27,6.62,28000.25,6.39,0,142
2014-05-23,2014,5,Sedan,135,24999.65,5.4,28336.97,6.23,0,143
2014-05-24,2014,5,SUV,182,34438.4,7.98,28272.08,6.37,0,144
2014-05-25,2014,5,SUV,173,33203.31,7.28,28162.11,5.94,0,145
2014-05-26,2014,5,Truck,155,38781.88,6.99,28406.08,6.99,0,146
2014-05-27,2014,5,Sedan,136,25081.04,6.3,28712.61,5.94,0,147
2014-05-28,2014,5,Truck,152,40790.09,6.08,28446.66,6.75,0,148
2014-05-29,2014,5,Hatchback,135,18466.92,5.62,28156.99,7.32,0,149
2014-05-30,2014,5,Sedan,146,25636.63,5.31,28494.97,6.5,0,150
2014-05-31,2014,5,EV,88,44085.36,3.15,28546.19,6.19,0,151
2014-06-01,2014,6,SUV,171,34780.12,6.93,28642.71,5.59,0,152
2014-06-02,2014,6,Sedan,144,24956.21,4.85,28442.0,5.7,0,153
2014-06-03,2014,6,SUV,178,33949.84,7.88,27881.97,6.11,0,154
2014-06-04,2014,6,Truck,152,39465.67,6.67,28348.46,6.27,0,155
2014-06-05,2014,6,SUV,186,33331.86,6.84,28375.18,5.38,0,156
2014-06-06,2014,6,Sedan,135,26089.32,5.7,28431.55,7.05,0,157
2014-06-07,2014,6,Sedan,143,24875.9,4.8,28452.33,7.11,0,158
2014-06-08,2014,6,Sedan,147,24735.6,4.65,28235.55,6.31,0,159
2014-06-09,2014,6,Hatchback,124,17696.74,4.89,28246.66,6.7,0,160
2014-06-10,2014,6,SUV,178,34784.28,5.99,28042.7,5.76,0,161
2014-06-11,2014,6,Sedan,127,25039.48,5.28,28507.78,5.84,0,162
2014-06-12,2014,6,Sedan,128,24467.86,5.16,28519.2,5.32,0,163
2014-06-13,2014,6,SUV,179,34933.05,6.66,28842.64,5.67,0,164
2014-06-14,2014,6,Truck,145,40245.6,7.74,28768.75,6.62,0,165
2014-06-15,2014,6,SUV,172,34963.38,7.69,28416.58,6.27,0,166
2014-06-16,2014,6,EV,88,42019.76,3.37,28515.63,5.93,0,167
2014-06-17,2014,6,SUV,180,35093.84,6.89,28451.87,6.32,0,168
2014-06-18,2014,6,Sedan,144,24850.45,5.35,28344.77,6.21,0,169
2014-06-19,2014,6,Truck,142,40991.72,6.85,28087.03,5.34,0,170
2014-06-20,2014,6,SUV,164,33335.84,7.4,28392.42,5.34,0,171
2014-06-21,2014,6,Hatchback,124,18050.93,5.45,28482.18,6.18,0,172
2014-06-22,2014,6,EV,78,42945.01,3.22,28164.7,6.77,0,173
2014-06-23,2014,6,Sedan,140,24836.15,6.01,28517.73,5.98,0,174
2014-06-24,2014,6,Sedan,136,24434.88,5.46,28616.87,6.25,0,175
2014-06-25,2014,6,Hatchback,111,18676.42,5.09,28396.22,6.13,0,176
2014-06-26,2014,6,Sedan,138,24377.17,6.02,28503.28,7.0,0,177
2014-06-27,2014,6,Sedan,133,25315.22,4.89,28604.12,6.6,0,178
2014-06-28,2014,6,Sedan,127,26137.25,5.23,28545.23,5.65,0,179
2014-06-29,2014,6,Sedan,128,25208.75,5.39,28740.5,5.74,0,180
2014-06-30,2014,6,Hatchback,116,17922.07,5.2,28614.94,6.14,0,181
2014-07-01,2014,7,Sedan,124,23736.51,6.05,28452.92,6.11,0,182
2014-07-02,2014,7,SUV,161,33900.68,7.55,28397.72,5.39,0,183
2014-07-03,2014,7,Hatchback,123,18518.72,5.11,28160.5,6.63,0,184
2014-07-04,2014,7,SUV,176,34292.81,6.36,27985.92,6.02,0,185
2014-07-05,2014,7,Sedan,137,25047.19,5.74,28156.33,6.26,0,186
2014-07-06,2014,7,Hatchback,111,18139.81,4.81,28599.28,7.18,0,187
2014-07-07,2014,7,Sedan,128,24457.23,5.45,28140.76,6.04,0,188
2014-07-08,2014,7,Hatchback,119,17955.99,5.18,28646.0,6.74,0,189
2014-07-09,2014,7,Truck,137,39350.31,5.54,28393.68,5.79,0,190
2014-07-10,2014,7,SUV,166,34325.18,5.83,28405.56,5.97,0,191
2014-07-11,2014,7,SUV,168,34059.49,7.42,28205.46,7.16,0,192
2014-07-12,2014,7,SUV,167,33795.2,8.68,28679.05,6.02,0,193
2014-07-13,2014,7,SUV,158,35702.57,7.2,28517.12,5.73,0,194
2014-07-14,2014,7,Truck,130,41429.21,5.72,28204.18,6.35,0,195
2014-07-15,2014,7,Truck,141,39700.59,6.56,28588.88,6.06,0,196
2014-07-16,2014,7,SUV,165,34211.07,7.8,28552.92,5.68,0,197
2014-07-17,2014,7,Hatchback,117,18741.82,4.98,28449.53,6.4,0,198
2014-07-18,2014,7,Truck,140,40272.22,6.03,28601.91,6.42,0,199
2014-07-19,2014,7,EV,87,44392.31,3.59,27990.02,5.83,0,200
2014-07-20,2014,7,SUV,149,33929.64,6.17,28178.17,6.32,0,201
2014-07-21,2014,7,SUV,161,33368.61,6.77,28370.56,5.43,0,202
2014-07-22,2014,7,Sedan,114,25239.69,5.73,28369.45,6.01,0,203
2014-07-23,2014,7,EV,68,42474.32,3.81,28100.42,5.87,0,204
2014-07-24,2014,7,Sedan,122,25417.06,6.44,28566.62,5.6,0,205
2014-07-25,2014,7,Hatchback,100,18401.62,5.55,28243.0,5.96,0,206
2014-07-26,2014,7,Sedan,116,25830.22,5.44,28430.61,6.66,0,207
2014-07-27,2014,7,Sedan,125,25711.61,6.51,28377.93,5.92,0,208
2014-07-28,2014,7,SUV,166,34208.54,7.61,28191.0,6.75,0,209
2014-07-29,2014,7,EV,62,42694.71,2.75,27999.73,5.96,0,210
2014-07-30,2014,7,Sedan,116,24460.24,5.23,28561.51,6.67,0,211
2014-07-31,2014,7,Hatchback,107,18490.84,4.74,28581.9,5.56,0,212
2014-08-01,2014,8,Sedan,115,25151.63,6.17,28442.64,6.19,0,213
2014-08-02,2014,8,Sedan,117,26150.42,5.86,28299.5,6.1,0,214
2014-08-03,2014,8,SUV,141,32536.19,6.82,28119.11,6.25,0,215
2014-08-04,2014,8,SUV,142,32761.2,6.9,28049.52,6.55,0,216
2014-08-05,2014,8,Sedan,114,25807.69,5.51,28477.22,6.54,0,217
2014-08-06,2014,8,SUV,143,34228.35,6.19,28757.06,6.28,0,218
2014-08-07,2014,8,Sedan,117,24527.49,6.34,28562.66,6.76,0,219
2014-08-08,2014,8,SUV,146,33965.19,7.86,28478.35,5.92,0,220
2014-08-09,2014,8,EV,65,43032.11,3.78,28561.64,6.6,0,221
2014-08-10,2014,8,Truck,122,40455.49,4.78,28434.81,5.79,0,222
2014-08-11,2014,8,SUV,139,34142.59,7.13,28558.05,6.11,0,223
2014-08-12,2014,8,Hatchback,97,17778.39,5.09,28526.13,6.07,0,224
2014-08-13,2014,8,Truck,123,40218.03,5.53,28213.85,5.82,0,225
2014-08-14,2014,8,Sedan,111,25262.07,5.34,28526.45,7.04,0,226
2014-08-15,2014,8,Truck,121,39411.84,5.81,28649.67,6.83,0,227
2014-08-16,2014,8,Truck,121,40634.52,5.78,28138.82,6.54,0,228
2014-08-17,2014,8,Sedan,116,24892.33,6.34,28456.85,5.63,0,229
2014-08-18,2014,8,Sedan,101,25192.77,5.34,28798.71,6.4,0,230
2014-08-19,2014,8,EV,58,43523.62,3.63,28772.75,6.1,0,231
2014-08-20,2014,8,SUV,146,33964.77,6.42,28558.42,5.55,0,232
2014-08-21,2014,8,Sedan,108,25961.7,5.29,28475.59,5.31,0,233
2014-08-22,2014,8,Sedan,99,25506.62,5.86,28617.08,5.45,0,234
2014-08-23,2014,8,SUV,141,33647.26,6.77,28376.71,6.53,0,235
2014-08-24,2014,8,Hatchback,103,18471.02,5.85,28539.41,6.09,0,236
2014-08-25,2014,8,Hatchback,103,17922.49,4.74,28690.03,6.05,0,237
2014-08-26,2014,8,EV,70,42231.96,3.17,28640.94,6.14,0,238
2014-08-27,2014,8,Sedan,96,25478.5,6.2,28410.17,6.44,0,239
2014-08-28,2014,8,SUV,139,35174.83,7.7,28376.37,6.42,0,240
2014-08-29,2014,8,SUV,143,34747.56,7.41,28683.87,6.55,0,241
2014-08-30,2014,8,SUV,139,34514.68,7.05,28129.2,6.32,0,242
2014-08-31,2014,8,Sedan,109,23730.84,5.92,28447.23,6.54,0,243
2014-09-01,2014,9,EV,58,42599.17,3.81,28309.68,5.98,0,244
2014-09-02,2014,9,Truck,99,40785.91,5.89,28598.24,5.82,0,245
2014-09-03,2014,9,SUV,129,33808.1,6.55,28238.6,6.13,0,246
2014-09-04,2014,9,Hatchback,90,18898.36,5.18,28431.7,6.17,0,247
2014-09-05,2014,9,Sedan,109,24561.21,4.66,27945.18,7.1,0,248
2014-09-06,2014,9,SUV,135,34338.21,7.8,28387.09,5.54,0,249
2014-09-07,2014,9,Hatchback,88,17661.69,4.53,28160.24,6.04,0,250
2014-09-08,2014,9,SUV,133,34784.46,6.98,28099.52,5.18,0,251
2014-09-09,2014,9,EV,62,43183.66,3.41,28688.64,5.33,0,252
2014-09-10,2014,9,Hatchback,88,17824.06,4.21,28661.92,5.68,0,253
2014-09-11,2014,9,SUV,125,34942.82,6.65,28122.88,5.78,0,254
2014-09-12,2014,9,Hatchback,95,18534.67,4.57,28293.78,7.25,0,255
2014-09-13,2014,9,Sedan,108,23928.75,5.25,28134.68,5.77,0,256
2014-09-14,2014,9,SUV,129,34247.72,6.63,28144.46,6.11,0,257
2014-09-15,2014,9,SUV,127,34615.58,6.63,28346.11,6.09,0,258
2014-09-16,2014,9,SUV,135,33307.66,7.37,28331.17,6.74,0,259
2014-09-17,2014,9,Hatchback,99,17897.68,5.59,28418.81,6.55,0,260
2014-09-18,2014,9,SUV,139,33455.65,7.83,28470.34,5.46,0,261
2014-09-19,2014,9,Hatchback,88,17719.72,5.37,28104.13,5.54,0,262
2014-09-20,2014,9,Hatchback,102,18479.91,5.51,28554.84,6.27,0,263
2014-09-21,2014,9,SUV,135,34046.33,7.65,28348.21,6.13,0,264
2014-09-22,2014,9,Truck,121,39915.35,6.31,28498.96,6.35,0,265
2014-09-23,2014,9,Sedan,97,25201.8,6.13,28547.85,6.8,0,266
2014-09-24,2014,9,Sedan,96,25244.57,6.12,28359.91,5.83,0,267
2014-09-25,2014,9,SUV,126,34122.77,6.84,28581.04,6.16,0,268
2014-09-26,2014,9,Sedan,104,26178.87,5.26,28224.75,5.71,0,269
2014-09-27,2014,9,Sedan,103,24892.79,5.34,28711.28,6.8,0,270
2014-09-28,2014,9,Hatchback,87,17796.35,5.03,28233.09,6.01,0,271
2014-09-29,2014,9,SUV,133,34104.17,7.31,28185.54,5.49,0,272
2014-09-30,2014,9,SUV,132,34116.93,7.85,28424.83,6.2,0,273
2014-10-01,2014,10,EV,64,44137.91,3.48,28582.19,6.56,0,274
